text,id,userid,username,created_at,likes,retweets,isquote,is_retweet,mentions,hashtags,reply_to,geo,place,text_clean
"Resistance (2020) https://t.co/13NO6rSKBK
Nonton Film Bioskop Kesayangan anda Secara Gratis Subs Indonesia
#JOHNNY #BlackLivesMatters #BlackLivesMatter
 #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265951104354840576,1199370871254597632,AngelinaSemok,2020-05-28 10:20:38,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,resistance 2020 nonton film bioskop kesayangan gratis subs indonesia johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
"For Love or Money (2019) https://t.co/6Yic8R1TGV
Nonton Film Bioskop Kesayangan anda Secara Gratis Subs Indonesia
#JOHNNY #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265950926122020864,1256097492082417664,Wulanda79683059,2020-05-28 10:19:55,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,for love or money 2019 nonton film bioskop kesayangan gratis subs indonesia johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
"Aku,kamu dan kita semua sama 
#JusticeForGeorgeFloyd
#BlackLivesMatters
#JusticeForGeorgeFloyd
#BlackLivesMatter https://t.co/213JlKNhmh",1265950918895263744,1111213557641703425,LoveMaze_A,2020-05-28 10:19:53,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters', 'JusticeForGeorgeFloyd', 'BlackLivesMatter']",,,,justiceforgeorgefloyd blacklivesmatters justiceforgeorgefloyd blacklivesmatter
"My Spy (2020) https://t.co/CBifgjnmu5
Nonton Film Bioskop Kesayangan anda Secara Gratis Subs Indonesia
#JOHNNY #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265950761768194048,1199364411904819200,SinthyaMontok,2020-05-28 10:19:16,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,my spy 2020 nonton film bioskop kesayangan gratis subs indonesia johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acb acab acab acab acab acab acab acab ac- #BlackLivesMatters #JusticeForGeorgeFloyd,1265950679455105025,1253090873144999939,_trmtn_,2020-05-28 10:18:56,1,1,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acab acb acab acab acab acab acab acab acab ac blacklivesmatters justiceforgeorgefloyd
"nangis gue yaampun...😭😭

#BlackLivesMatters 
#JusticeForGeorgeFloyd",1265950558671667201,816252782839664641,sisturkimbab,2020-05-28 10:18:28,0,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,nangis yaampun blacklivesmatters justiceforgeorgefloyd
"Dimana rasa kemanusiaannya? Stop rasis!!
#BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd https://t.co/w8vHhHZTkh",1265950496704958465,1064874574309875712,sukanyaindomie,2020-05-28 10:18:13,0,0,False,False,[],"['BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd']",,,,kemanusiaannya stop rasis blacklivesmatters blacklivesmatter justiceforgeorgefloyd
"Hati aku renta, ga tega liatnya 😭
#BlackLivesMatters #JusticeForGeorgeFloyd",1265950485690773507,1069205794258710534,kyuforsure,2020-05-28 10:18:10,0,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,hati renta ga tega liatnya blacklivesmatters justiceforgeorgefloyd
"klo lewat reply/rt ya my 
 
#BlackLivesMatters 
#JusticeForGeorgeFloyd",1265950463964266498,1193821091120078848,chqkoo,2020-05-28 10:18:05,1,5,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,klo replyrt my blacklivesmatters justiceforgeorgefloyd
"@BilalFireza @poopepiepie agree, indons pake #BlackLivesMatters cuma buat following the bandwagon padahal papua juga udh lama kali kasus kyk gini gaada yg nyadar, giliran somewhere in the US muncul pada ngikutin bandwagon hilih",1265950366643838976,1816942352,notgojirus,2020-05-28 10:17:42,4,0,False,False,"['BilalFireza', 'poopepiepie']",['BlackLivesMatters'],1.2659488270196695e+18,,,bilalfireza poopepiepie agree indons pake blacklivesmatters following bandwagon papua udh kyk gaada nyadar giliran somewhere in us ngikutin bandwagon hilih
"STOP RACISM
Semua mereka untuk hidup, semua berhak untuk menikmati sesuatu.

Semoga keadaan cepat membaik🙏🥰
#BlackLivesMatters https://t.co/5VosBUH5Gg",1265950326244249600,1187347854097936389,lucimrc_,2020-05-28 10:17:32,0,0,False,False,[],['BlackLivesMatters'],,,,stop racism berhak menikmati semoga cepat membaik blacklivesmatters
"https://t.co/9l6WEY4lXR
ayo liat prediksi skor team Kesayangan kamu
#JOHNNY #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265950187890958337,1256097492082417664,Wulanda79683059,2020-05-28 10:16:59,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,ayo liat prediksi skor team kesayangan johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
"https://t.co/2RZ3egfQlv
ayo liat prediksi skor team Kesayangan kamu
#JOHNNY #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265950158673469441,1199370871254597632,AngelinaSemok,2020-05-28 10:16:52,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,ayo liat prediksi skor team kesayangan johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
"https://t.co/8a5SpVlPay
ayo liat prediksi skor team Kesayangan kamu
#JOHNNY #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd #PenjarakanAbuJanda #THRmasakecilku",1265950094597042177,1199364411904819200,SinthyaMontok,2020-05-28 10:16:37,1,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'PenjarakanAbuJanda', 'THRmasakecilku']",,,,ayo liat prediksi skor team kesayangan johnny blacklivesmatters blacklivesmatter justiceforgeorgefloyd penjarakanabujanda thrmasakecilku
"Bumi bukan milik manusia tertentu, kita semua cuma numpanng stop rasis
#BlackLivesMatters
#GeorgeFloyd",1265950013877678081,1072675577448943616,W1_destinynable,2020-05-28 10:16:18,1,0,False,False,[],"['BlackLivesMatters', 'GeorgeFloyd']",,,,bumi manusia numpanng stop rasis blacklivesmatters georgefloyd
"Apapun fandom kalian, siapapun kalian. 
Ayo sama2 peduli dengan apa yg sedang terjadi 💜💚💛❤

ayo naikin trending ini lagi 
#BlackLivesMatters",1265949982835634176,1104781603933310977,taevoo_,2020-05-28 10:16:10,1,0,False,False,[],['BlackLivesMatters'],,,,apapun fandom ayo sama2 peduli ayo naikin trending blacklivesmatters
"kepikiran gak sih, setiap pemegang kekuasaan dan aparatur negara di amrik sana yg berkulit putih punya kuota tiap tahun utk menghabisi 10 org kulit hitam #JusticeForGeorgeFloyd #BlackLivesMatters #GeorgeFloyd #SayNoToRacism",1265949918025224193,1102084195248091136,sonofagun1313,2020-05-28 10:15:55,2,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters', 'GeorgeFloyd', 'SayNoToRacism']",,,,kepikiran gak sih pemegang kekuasaan aparatur negara amrik berkulit putih kuota utk menghabisi 10 org kulit hitam justiceforgeorgefloyd blacklivesmatters georgefloyd saynotoracism
"Mereka yang berkulit hitam juga manusia. 
STOP RACISM
#BlackLivesMatter
#BlackLivesMatters https://t.co/A9TgSZUKen",1265949694733082625,1206506808434515968,KTHzeevx,2020-05-28 10:15:02,0,0,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters']",,,,berkulit hitam manusia stop racism blacklivesmatter blacklivesmatters
"#BlackLivesMatter #BlackLivesMatters 

RT WOI GECE TRENDINGIN HASTAG DAN AKHIRIN SMUA RASIS DI DUNIA ! GW MUAK DENGAN PANDANGAN ORG YG NGEBEDAIN ORG KULIT HITAM https://t.co/tpG3iFkpmw",1265949653066895360,1143107911456972800,urfavmatte,2020-05-28 10:14:52,18,13,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters']",,,,blacklivesmatter blacklivesmatters rt woi gece trendingin hastag akhirin smua rasis dunia gw muak pandangan org ngebedain org kulit hitam
"Ngga kuat nonton sampe habis😭😭😭😭

#Blacklivesmatter
#BlackLivesMatter 
#BlackLivesMatters 
#JusticeForGeorgeFloyd",1265949526973542403,1017782883589558274,kraplankton_,2020-05-28 10:14:22,0,0,False,False,[],"['Blacklivesmatter', 'BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,ngga kuat nonton sampe habis blacklivesmatter blacklivesmatter blacklivesmatters justiceforgeorgefloyd
"@manusiacantikk Ga kuat mau nangiss😭😭😭 bacanyaa
 #BlackLivesMatters #BlackLivesMatter #JusticeForGeorgeFloyd",1265949454261039104,1261340090309079040,baekiixz,2020-05-28 10:14:04,0,0,False,False,['manusiacantikk'],"['BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd']",1.265867638246224e+18,,,manusiacantikk ga kuat nangiss bacanyaa blacklivesmatters blacklivesmatter justiceforgeorgefloyd
"Whoever you are, let's hold on each other. Kita setara di mata Tuhan, dan ayo jadi makhluk Tuhan yang saling menyayangi. 

#BlackLivesMatters https://t.co/Afa1jY6Lv4",1265949432274509826,865558437932945408,icelovaluu_,2020-05-28 10:13:59,1,0,False,False,[],['BlackLivesMatters'],,,,whoever you are lets hold on each other setara mata tuhan ayo makhluk tuhan menyayangi blacklivesmatters
"“I can’t breathe.”
berulang kali dia menyerukan hal itu tetapi tidak ada yg perduli #BlackLivesMatters
#GeorgeFloyd 
#JusticeForGeorgeFloyd https://t.co/ndvoegYraL",1265949372644241410,869930212288483329,Dhennaaa,2020-05-28 10:13:45,0,0,False,False,[],"['BlackLivesMatters', 'GeorgeFloyd', 'JusticeForGeorgeFloyd']",,,,i cant breathe berulang menyerukan perduli blacklivesmatters georgefloyd justiceforgeorgefloyd
"Bayangkan deh, kalau warna pelangi cuma satu. Ngebosenin. So, inilah tujuan diciptakan nya keberagaman. Saling menghiasi dan melengkapi. Bukan untuk dijadikan bahan rasis

#BlackLivesMatters",1265949306411814912,925007394605641729,kartaesiuss,2020-05-28 10:13:29,0,0,False,False,[],['BlackLivesMatters'],,,,bayangkan warna pelangi ngebosenin so tujuan diciptakan nya keberagaman menghiasi melengkapi dijadikan bahan rasis blacklivesmatters
@sypjmine ayoo #BlackLivesMatter #BlackLivesMatters #JusticeForGeorgeFloyd,1265949275831205888,1074644427883200512,kookiebonara,2020-05-28 10:13:22,0,1,False,False,['sypjmine'],"['BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd']",1.2659488740965745e+18,,,sypjmine ayoo blacklivesmatter blacklivesmatters justiceforgeorgefloyd
"Keadilan semakin menipis di dunia ini
#BlackLivesMatters
#BlackLivesMatter 
#JusticeForGeorgeFloyd https://t.co/5IEocXrDao",1265949019538251779,1104689446358671365,vnssfp_,2020-05-28 10:12:21,1,0,True,False,[],"['BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd']",,,,keadilan menipis dunia blacklivesmatters blacklivesmatter justiceforgeorgefloyd
"Skt bgt ini hati, msh terngiang2 george teriak buat dilepasin😭
W harap it polisi yg buat dia meninggal,g tenang hidup nya. Tgs lo ngelindungin penduduk lo, tp itu yg nmnya tgs? Dgn tindakan rasis lu it? Merasa diri lo udh bgs gt? Kita sm2 ciptaan Tuhan brou 😭 #BlackLivesMatters",1265948992610787329,1173955668186816514,cloudynini_,2020-05-28 10:12:14,3,1,False,False,[],['BlackLivesMatters'],,,,skt bgt hati msh terngiang2 george teriak dilepasin w harap it polisi meninggalg tenang nya tgs ngelindungin penduduk tp nmnya tgs dgn tindakan rasis it udh bgs gt sm2 ciptaan tuhan brou blacklivesmatters
"Apapun warna kulitnya, semua orang pantas dihargai #BlackLivesMatter #JusticeForGeorgeFloyd #GeorgeFloyd #BlackLivesMatters #RIPGeorgeFloyd https://t.co/qCpXrBuFcz",1265948965972791298,879911307075395584,BUCINAGUSTD,2020-05-28 10:12:08,0,0,False,False,[],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'GeorgeFloyd', 'BlackLivesMatters', 'RIPGeorgeFloyd']",,,,apapun warna kulitnya dihargai blacklivesmatter justiceforgeorgefloyd georgefloyd blacklivesmatters ripgeorgefloyd
@cqmiIles SCREAMIGNDJGNFJGJ #BlackLivesMatters,1265948955487211527,1228860351153876993,RISANATION,2020-05-28 10:12:05,0,0,False,False,['cqmiIles'],['BlackLivesMatters'],1.2659488285884047e+18,,,cqmiiles screamigndjgnfjgj blacklivesmatters
@meitthew Karena #JusticeForGeorgeFloyd #BlackLivesMatters Ini bun😭 mau nangis liat videonya....,1265948711324012544,1201425063460786176,Lesungmarklee,2020-05-28 10:11:07,0,0,False,False,['meitthew'],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",1.2659483864416215e+18,,,meitthew justiceforgeorgefloyd blacklivesmatters bun nangis liat videonya
"Yang aku maksud tr*nding disini masih ada hubungan sama tweet ku sebelumnya ya guys. 
Of course kalo yang #BlackLivesMatters aku ttp dukung kita buat naikin.",1265948634186645505,1248988963445952513,powderedsugarrr,2020-05-28 10:10:49,141,19,False,False,[],['BlackLivesMatters'],1.2659422858264207e+18,,,maksud trnding tweet ku guys course kalo blacklivesmatters ttp dukung naikin
"MesinSlot Situs Judi Online Terbesar dan Terpercaya di Indonesia
#JOHNNY #BlackLivesMatters #PenjarakanAbuJanda #JusticeForGeorgeFloyd #THRmasakecilku #situsjudionline #judionline #mesinslot #agenjudionline #agenterpercaya #agenmesinslot #DisiplinProtokolNewNormal #axis #jhonny https://t.co/KCtBNUrodg",1265948608819458048,1238665191841132544,mesinslot_id,2020-05-28 10:10:43,0,0,False,False,[],"['JOHNNY', 'BlackLivesMatters', 'PenjarakanAbuJanda', 'JusticeForGeorgeFloyd', 'THRmasakecilku', 'situsjudionline', 'judionline', 'mesinslot', 'agenjudionline', 'agenterpercaya', 'agenmesinslot', 'DisiplinProtokolNewNormal', 'axis', 'jhonny']",,,,mesinslot situs judi online terbesar terpercaya indonesia johnny blacklivesmatters penjarakanabujanda justiceforgeorgefloyd thrmasakecilku situsjudionline judionline mesinslot agenjudionline agenterpercaya agenmesinslot disiplinprotokolnewnormal axis jhonny
"@shining_jaem Gegara 
#BlackLivesMatters #JusticeForGeorgeFloyd Ini😭",1265948592251924480,1201425063460786176,Lesungmarklee,2020-05-28 10:10:39,0,0,False,False,['shining_jaem'],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",1.2659483434122076e+18,,,shining_jaem gegara blacklivesmatters justiceforgeorgefloyd
"Aku nelongso mergo kebacut tresno ora ngiro saiki wes cidro 📷
#didikempot 
#dirumahsaja 
#indonesiaterserah 
#JusticeForGeorgeFloyd 
#meteor 
#COVID19  #BLACKPINK #BlackLivesMatters #ICantBreathe Serahlah https://t.co/eo473lOpTu",1265948527407935488,1261526465180389377,SonySetiabudi3,2020-05-28 10:10:23,1,0,False,False,[],"['didikempot', 'dirumahsaja', 'indonesiaterserah', 'JusticeForGeorgeFloyd', 'meteor', 'COVID19', 'BLACKPINK', 'BlackLivesMatters', 'ICantBreathe']",,,"Place(id='07d9cdadc2888000', url='https://api.twitter.com/1.1/geo/id/07d9cdadc2888000.json', place_type='poi', name='terminal pagar alam', full_name='terminal pagar alam', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[103.23853238611666, -4.025704684545708], [103.23853238611666, -4.025704684545708], [103.23853238611666, -4.025704684545708], [103.23853238611666, -4.025704684545708]]]), attributes={})",nelongso mergo kebacut tresno ora ngiro saiki wes cidro didikempot dirumahsaja indonesiaterserah justiceforgeorgefloyd meteor covid19 blackpink blacklivesmatters icantbreathe serahlah
"@Fanfani13 Parah banget len😭😭
#BlackLivesMatters",1265948417877962752,932276254094405633,OrianaNJ14,2020-05-28 10:09:57,1,0,False,False,['Fanfani13'],['BlackLivesMatters'],1.2659266230663782e+18,,,fanfani13 parah banget len blacklivesmatters
"Warna kulit tidak menentukan seberapa tinggi posisimu dimata tuhan semua nya sama
STOP RACISM
#Blacklivesmatter
#BlackLivesMatter 
#BlackLivesMatters 
#JusticeForGeorgeFloyd https://t.co/jYueR3qOvc",1265948363398057985,1218475414730919936,sunflvower,2020-05-28 10:09:44,17,16,False,False,[],"['Blacklivesmatter', 'BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,warna kulit menentukan posisimu dimata tuhan nya stop racism blacklivesmatter blacklivesmatter blacklivesmatters justiceforgeorgefloyd
"STOP RASIS! 
Gk peduli darimana kamu berasal, apa warna kulit kamu, gender kamu, kamu berhak untuk hidup layak! 
Kita ini sama. Sama2 manusia, sama2 berhak dapet keadilan.

Jadi bisa gk memanusiakan manusia yang lain?! 

#BlackLivesMatters
#JusticeForGeorgeFloyd https://t.co/EkDxbxcb78",1265948318280093696,1205894223544737792,SugaDisc,2020-05-28 10:09:33,10,2,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,stop rasis gk peduli darimana berasal warna kulit gender berhak layak sama2 manusia sama2 berhak dapet keadilan gk memanusiakan manusia blacklivesmatters justiceforgeorgefloyd
"Ueueueueeuee trending nya:(
#BlackLivesMatter 
#JusticeForGeorgeFloyd 
#BlackLivesMatters",1265948273350553600,1208405163762966530,zaaavvvvv,2020-05-28 10:09:23,1,0,False,False,[],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,ueueueueeuee trending nya blacklivesmatter justiceforgeorgefloyd blacklivesmatters
"Rep/rt tweet ini ya gaes !
#JusticeForGeorgeFloyd
#BlackLivesMatter 
#BlackLivesMatter 
#BlackLivesMatters",1265948223459307521,1070546831644405762,peachjelly97,2020-05-28 10:09:11,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatter', 'BlackLivesMatter', 'BlackLivesMatters']",,,,reprt tweet gaes justiceforgeorgefloyd blacklivesmatter blacklivesmatter blacklivesmatters
"Tolonglah jangan rasis, kita manusia sama di mata Tuhan #BlackLivesMatters https://t.co/lTTFdEuW8A",1265948160360247296,1065292489710493696,Dandelion9593,2020-05-28 10:08:56,0,0,False,False,[],['BlackLivesMatters'],,,,tolonglah rasis manusia mata tuhan blacklivesmatters
"Manusia yg tdk memanusiakan orng lain miris 😒

#BlackLivesMatters
#JusticeForGeorgeFloyd https://t.co/EpQpvR8enk",1265948131155259399,1248506902918488064,Daraadira1,2020-05-28 10:08:49,0,0,True,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,manusia tdk memanusiakan orng miris blacklivesmatters justiceforgeorgefloyd
"@yunhosenyum ciri ciri orang yg dibenci hongjoong gt,bodoh. jangan dengerin hyung, semangat!
#BlackLivesMatters
#BlackLivesMatters
#BlackLivesMatters",1265947985776533505,1265145626062286848,itshongtreasure,2020-05-28 10:08:14,1,0,False,False,['yunhosenyum'],"['BlackLivesMatters', 'BlackLivesMatters', 'BlackLivesMatters']",1.265946783655637e+18,,,yunhosenyum ciri ciri dibenci hongjoong gtbodoh dengerin hyung semangat blacklivesmatters blacklivesmatters blacklivesmatters
"Buat siapapun yang lihat tweet ini, please reply dengan #BlackLivesMatters 

thankyou!!",1265947960740741121,774625782765281280,wtfbij_,2020-05-28 10:08:08,8,4,False,False,[],['BlackLivesMatters'],,,,lihat tweet please reply blacklivesmatters thankyou
